Retailer	Retailer ID	Invoice Date	Region	State	City	Product	Price per Unit	Units Sold	Total Sales	Operating Profit	Operating Margin	Sales Method
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	18.00	132	2376.00	950.40	0.40	Outlet
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Women's Street Footwear	13.00	128	1664.00	615.68	0.37	Outlet
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	13.00	132	1716.00	737.88	0.43	Outlet
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Men's Apparel	24.00	132	3168.00	1172.16	0.37	Outlet
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Women's Apparel	32.00	190	6080.00	3283.20	0.54	Outlet
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Men's Street Footwear	28.00	248	6944.00	2985.92	0.43	Outlet
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	20.00	182	3640.00	1419.60	0.39	Outlet
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Women's Street Footwear	19.00	157	2983.00	1163.37	0.39	Outlet
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	16.00	128	2048.00	962.56	0.47	Outlet
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Men's Apparel	28.00	140	3920.00	1489.60	0.38	Outlet
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Women's Apparel	32.00	204	6528.00	3590.40	0.55	Outlet
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Men's Street Footwear	27.00	248	6696.00	3147.12	0.47	Outlet
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	28.00	179	5012.00	2105.04	0.42	Outlet
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Women's Street Footwear	23.00	158	3634.00	1489.94	0.41	Outlet
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	14.00	124	1736.00	815.92	0.47	Outlet
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Men's Apparel	23.00	109	2507.00	977.73	0.39	Outlet
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Women's Apparel	27.00	184	4968.00	2831.76	0.57	Outlet
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Men's Street Footwear	23.00	228	5244.00	2359.80	0.45	Outlet
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	19.00	158	3002.00	1140.76	0.38	Outlet
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Women's Street Footwear	7.00	105	735.00	308.70	0.42	Outlet
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	7.00	111	777.00	357.42	0.46	Outlet
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Men's Apparel	16.00	114	1824.00	747.84	0.41	Outlet
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Women's Apparel	18.00	132	2376.00	1354.32	0.57	Outlet
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Men's Street Footwear	24.00	201	4824.00	2267.28	0.47	Outlet
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	14.00	132	1848.00	739.20	0.40	Outlet
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Women's Street Footwear	13.00	90	1170.00	479.70	0.41	Outlet
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	13.00	94	1222.00	562.12	0.46	Outlet
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Men's Apparel	20.00	85	1700.00	663.00	0.39	Outlet
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Women's Apparel	25.00	140	3500.00	1890.00	0.54	Outlet
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Men's Street Footwear	22.00	165	3630.00	1560.90	0.43	Outlet
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	14.00	136	1904.00	742.56	0.39	Outlet
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Women's Street Footwear	14.00	107	1498.00	629.16	0.42	Outlet
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	15.00	124	1860.00	781.20	0.42	Outlet
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Men's Apparel	28.00	123	3444.00	1308.72	0.38	Outlet
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Women's Apparel	35.00	158	5530.00	3041.50	0.55	Outlet
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Men's Street Footwear	29.00	231	6699.00	3081.54	0.46	Outlet
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	22.00	170	3740.00	1570.80	0.42	Outlet
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Women's Street Footwear	20.00	153	3060.00	1132.20	0.37	Outlet
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	22.00	136	2992.00	1256.64	0.42	Outlet
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Men's Apparel	27.00	124	3348.00	1372.68	0.41	Outlet
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Women's Apparel	29.00	170	4930.00	2563.60	0.52	Outlet
West Gear	1128299	24/01/2021	West	Utah	Salt Lake City	Men's Street Footwear	24.00	109	2616.00	967.92	0.37	Outlet
West Gear	1128299	24/01/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	29.00	123	3567.00	1426.80	0.40	Outlet
West Gear	1128299	24/01/2021	West	Utah	Salt Lake City	Women's Street Footwear	31.00	105	3255.00	1269.45	0.39	Outlet
West Gear	1128299	24/01/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	30.00	68	2040.00	775.20	0.38	Outlet
West Gear	1128299	24/01/2021	West	Utah	Salt Lake City	Men's Apparel	35.00	53	1855.00	853.30	0.46	Outlet
West Gear	1128299	24/01/2021	West	Utah	Salt Lake City	Women's Apparel	28.00	132	3696.00	1256.64	0.34	Outlet
West Gear	1128299	24/02/2021	West	Utah	Salt Lake City	Men's Street Footwear	22.00	153	3366.00	1380.06	0.41	Outlet
West Gear	1128299	24/02/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	29.00	123	3567.00	1498.14	0.42	Outlet
West Gear	1128299	24/02/2021	West	Utah	Salt Lake City	Women's Street Footwear	28.00	123	3444.00	1274.28	0.37	Outlet
West Gear	1128299	24/02/2021	West	Oregon	Portland	Women's Athletic Footwear	29.00	64	1856.00	760.96	0.41	Outlet
West Gear	1128299	24/02/2021	West	Oregon	Portland	Men's Apparel	32.00	43	1376.00	605.44	0.44	Outlet
West Gear	1128299	24/02/2021	West	Oregon	Portland	Women's Apparel	28.00	98	2744.00	960.40	0.35	Outlet
West Gear	1128299	23/03/2021	West	Oregon	Portland	Men's Street Footwear	28.00	143	4004.00	1601.60	0.40	Outlet
West Gear	1128299	23/03/2021	West	Oregon	Portland	Men's Athletic Footwear	40.00	98	3920.00	1607.20	0.41	Outlet
West Gear	1128299	23/03/2021	West	Oregon	Portland	Women's Street Footwear	41.00	112	4592.00	1744.96	0.38	Outlet
West Gear	1128299	23/03/2021	West	Oregon	Portland	Women's Athletic Footwear	39.00	75	2925.00	1082.25	0.37	Outlet
West Gear	1128299	23/03/2021	West	Oregon	Portland	Men's Apparel	43.00	30	1290.00	567.60	0.44	Outlet
West Gear	1128299	23/03/2021	West	Oregon	Portland	Women's Apparel	40.00	90	3600.00	1260.00	0.35	Outlet
West Gear	1128299	24/04/2021	West	Oregon	Portland	Men's Street Footwear	44.00	166	7304.00	2848.56	0.39	Outlet
West Gear	1128299	24/04/2021	West	Oregon	Portland	Men's Athletic Footwear	39.00	88	3432.00	1407.12	0.41	Outlet
West Gear	1128299	24/04/2021	West	Oregon	Portland	Women's Street Footwear	47.00	114	5358.00	2196.78	0.41	Outlet
West Gear	1128299	24/04/2021	West	Oregon	Portland	Women's Athletic Footwear	34.00	70	2380.00	880.60	0.37	Outlet
West Gear	1128299	24/04/2021	West	Oregon	Portland	Men's Apparel	36.00	39	1404.00	589.68	0.42	Outlet
West Gear	1128299	24/04/2021	West	Oregon	Portland	Women's Apparel	49.00	90	4410.00	1499.40	0.34	Outlet
West Gear	1128299	25/05/2021	West	Oregon	Portland	Men's Street Footwear	39.00	155	6045.00	2538.90	0.42	Outlet
West Gear	1128299	25/05/2021	West	Oregon	Portland	Men's Athletic Footwear	36.00	109	3924.00	1569.60	0.40	Outlet
West Gear	1128299	25/05/2021	West	Oregon	Portland	Women's Street Footwear	39.00	119	4641.00	1809.99	0.39	Outlet
West Gear	1128299	25/05/2021	West	Oregon	Portland	Women's Athletic Footwear	33.00	94	3102.00	1209.78	0.39	Outlet
West Gear	1128299	25/05/2021	West	Oregon	Portland	Men's Apparel	33.00	58	1914.00	842.16	0.44	Outlet
West Gear	1128299	25/05/2021	West	Oregon	Portland	Women's Apparel	46.00	173	7958.00	2864.88	0.36	Outlet
West Gear	1128299	24/06/2021	West	Oregon	Portland	Men's Street Footwear	43.00	240	10320.00	3921.60	0.38	Outlet
West Gear	1128299	24/06/2021	West	Oregon	Portland	Men's Athletic Footwear	47.00	202	9494.00	3892.54	0.41	Outlet
West Gear	1128299	24/06/2021	West	Oregon	Portland	Women's Street Footwear	53.00	208	11024.00	4299.36	0.39	Outlet
West Gear	1128299	24/06/2021	West	Oregon	Portland	Women's Athletic Footwear	62.00	179	11098.00	4550.18	0.41	Outlet
West Gear	1128299	24/06/2021	West	Oregon	Portland	Men's Apparel	67.00	140	9380.00	4314.80	0.46	Outlet
West Gear	1128299	24/06/2021	West	Oregon	Portland	Women's Apparel	74.00	231	17094.00	5641.02	0.33	Outlet
West Gear	1128299	23/07/2021	West	Oregon	Portland	Men's Street Footwear	60.00	298	17880.00	7509.60	0.42	Outlet
West Gear	1128299	23/07/2021	West	Oregon	Portland	Men's Athletic Footwear	66.00	217	14322.00	5872.02	0.41	Outlet
West Gear	1128299	23/07/2021	West	Oregon	Portland	Women's Street Footwear	66.00	221	14586.00	6126.12	0.42	Outlet
West Gear	1128299	23/07/2021	West	Oregon	Portland	Women's Athletic Footwear	61.00	171	10431.00	4276.71	0.41	Outlet
West Gear	1128299	23/07/2021	West	Oregon	Portland	Men's Apparel	68.00	198	13464.00	6193.44	0.46	Outlet
West Gear	1128299	23/07/2021	West	Oregon	Portland	Women's Apparel	78.00	204	15912.00	5569.20	0.35	Outlet
West Gear	1128299	24/08/2021	West	Oregon	Portland	Men's Street Footwear	69.00	256	17664.00	6535.68	0.37	Outlet
West Gear	1128299	24/08/2021	West	Oregon	Portland	Men's Athletic Footwear	62.00	256	15872.00	6666.24	0.42	Outlet
West Gear	1128299	24/08/2021	West	Oregon	Portland	Women's Street Footwear	50.00	215	10750.00	4300.00	0.40	Outlet
West Gear	1128299	24/08/2021	West	Oregon	Portland	Women's Athletic Footwear	50.00	128	6400.00	2432.00	0.38	Outlet
West Gear	1128299	24/08/2021	West	Oregon	Portland	Men's Apparel	53.00	136	7208.00	3027.36	0.42	Outlet
West Gear	1128299	24/08/2021	West	Oregon	Portland	Women's Apparel	53.00	88	4664.00	1725.68	0.37	Outlet
West Gear	1128299	25/09/2021	West	Oregon	Portland	Men's Street Footwear	34.00	149	5066.00	1874.42	0.37	Outlet
West Gear	1128299	25/09/2021	West	Oregon	Portland	Men's Athletic Footwear	43.00	158	6794.00	2581.72	0.38	Outlet
West Gear	1128299	25/09/2021	West	Oregon	Portland	Women's Street Footwear	39.00	83	3237.00	1359.54	0.42	Outlet
West Gear	1128299	25/09/2021	West	Oregon	Portland	Women's Athletic Footwear	38.00	62	2356.00	989.52	0.42	Outlet
West Gear	1128299	25/09/2021	West	Oregon	Portland	Men's Apparel	48.00	77	3696.00	1552.32	0.42	Outlet
West Gear	1128299	25/09/2021	West	Oregon	Portland	Women's Apparel	36.00	85	3060.00	979.20	0.32	Outlet
West Gear	1128299	24/10/2021	West	Oregon	Portland	Men's Street Footwear	29.00	119	3451.00	1345.89	0.39	Outlet
West Gear	1128299	24/10/2021	West	Oregon	Portland	Men's Athletic Footwear	37.00	179	6623.00	2516.74	0.38	Outlet
West Gear	1128299	24/10/2021	West	Oregon	Portland	Women's Street Footwear	37.00	109	4033.00	1492.21	0.37	Outlet
West Gear	1128299	24/10/2021	West	Oregon	Portland	Women's Athletic Footwear	34.00	114	3876.00	1511.64	0.39	Outlet
West Gear	1128299	24/10/2021	West	Oregon	Portland	Men's Apparel	40.00	93	3720.00	1674.00	0.45	Outlet
West Gear	1128299	24/10/2021	West	Oregon	Portland	Women's Apparel	41.00	123	5043.00	1865.91	0.37	Outlet
West Gear	1128299	24/11/2021	West	Oregon	Portland	Men's Street Footwear	34.00	190	6460.00	2390.20	0.37	Outlet
West Gear	1128299	24/11/2021	West	Oregon	Portland	Men's Athletic Footwear	37.00	202	7474.00	2914.86	0.39	Outlet
West Gear	1128299	24/11/2021	West	Oregon	Portland	Women's Street Footwear	32.00	152	4864.00	2042.88	0.42	Outlet
West Gear	1128299	24/11/2021	West	Oregon	Portland	Women's Athletic Footwear	39.00	149	5811.00	2382.51	0.41	Outlet
West Gear	1128299	24/11/2021	West	Oregon	Portland	Men's Apparel	50.00	145	7250.00	3335.00	0.46	Outlet
West Gear	1128299	24/11/2021	West	Oregon	Portland	Women's Apparel	53.00	165	8745.00	3235.65	0.37	Outlet
West Gear	1128299	23/12/2021	West	Oregon	Portland	Men's Street Footwear	51.00	225	11475.00	4819.50	0.42	Outlet
West Gear	1128299	23/12/2021	West	Oregon	Portland	Men's Athletic Footwear	56.00	233	13048.00	5219.20	0.40	Outlet
West Gear	1128299	23/12/2021	West	Oregon	Portland	Women's Street Footwear	48.00	193	9264.00	3798.24	0.41	Outlet
West Gear	1128299	23/12/2021	West	Oregon	Portland	Women's Athletic Footwear	53.00	165	8745.00	3410.55	0.39	Outlet
West Gear	1128299	23/12/2021	West	Oregon	Portland	Men's Apparel	54.00	157	8478.00	3984.66	0.47	Outlet
West Gear	1128299	23/12/2021	West	Oregon	Portland	Women's Apparel	55.00	201	11055.00	3758.70	0.34	Outlet
West Gear	1128299	17/01/2021	West	Oregon	Portland	Men's Street Footwear	28.00	120	3360.00	1411.20	0.42	Outlet
West Gear	1128299	17/01/2021	West	Oregon	Portland	Men's Athletic Footwear	31.00	124	3844.00	1691.36	0.44	Outlet
West Gear	1128299	17/01/2021	West	Oregon	Portland	Women's Street Footwear	33.00	128	4224.00	1816.32	0.43	Outlet
West Gear	1128299	17/01/2021	West	Oregon	Portland	Women's Athletic Footwear	34.00	78	2652.00	1219.92	0.46	Outlet
West Gear	1128299	17/01/2021	West	Oregon	Portland	Men's Apparel	33.00	68	2244.00	1144.44	0.51	Outlet
West Gear	1128299	17/01/2021	West	Oregon	Portland	Women's Apparel	34.00	140	4760.00	1904.00	0.40	Outlet
West Gear	1128299	17/02/2021	West	Oregon	Portland	Men's Street Footwear	24.00	175	4200.00	1890.00	0.45	Outlet
West Gear	1128299	17/02/2021	West	Oregon	Portland	Men's Athletic Footwear	31.00	124	3844.00	1652.92	0.43	Outlet
West Gear	1128299	17/02/2021	West	Oregon	Portland	Women's Street Footwear	34.00	132	4488.00	1929.84	0.43	Outlet
West Gear	1128299	17/02/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	33.00	75	2475.00	1163.25	0.47	Outlet
West Gear	1128299	17/02/2021	South	Louisiana	New Orleans	Men's Apparel	33.00	53	1749.00	822.03	0.47	Outlet
West Gear	1128299	17/02/2021	South	Louisiana	New Orleans	Women's Apparel	32.00	131	4192.00	1551.04	0.37	Outlet
West Gear	1128299	16/03/2021	South	Louisiana	New Orleans	Men's Street Footwear	29.00	179	5191.00	2387.86	0.46	Outlet
West Gear	1128299	16/03/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	38.00	120	4560.00	2006.40	0.44	Outlet
West Gear	1128299	16/03/2021	South	Louisiana	New Orleans	Women's Street Footwear	39.00	120	4680.00	2106.00	0.45	Outlet
West Gear	1128299	16/03/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	43.00	96	4128.00	1775.04	0.43	Outlet
West Gear	1128299	16/03/2021	South	Louisiana	New Orleans	Men's Apparel	40.00	50	2000.00	1020.00	0.51	Outlet
West Gear	1128299	16/03/2021	South	Louisiana	New Orleans	Women's Apparel	29.00	109	3161.00	1169.57	0.37	Outlet
West Gear	1128299	17/04/2021	South	Louisiana	New Orleans	Men's Street Footwear	38.00	168	6384.00	3000.48	0.47	Outlet
West Gear	1128299	17/04/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	36.00	107	3852.00	1771.92	0.46	Outlet
West Gear	1128299	17/04/2021	South	Louisiana	New Orleans	Women's Street Footwear	40.00	120	4800.00	2016.00	0.42	Outlet
West Gear	1128299	17/04/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	27.00	91	2457.00	1105.65	0.45	Outlet
West Gear	1128299	17/04/2021	South	Louisiana	New Orleans	Men's Apparel	34.00	56	1904.00	971.04	0.51	Outlet
West Gear	1128299	17/04/2021	South	Louisiana	New Orleans	Women's Apparel	39.00	123	4797.00	1774.89	0.37	Outlet
West Gear	1128299	18/05/2021	South	Louisiana	New Orleans	Men's Street Footwear	32.00	176	5632.00	2421.76	0.43	Outlet
West Gear	1128299	18/05/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	40.00	128	5120.00	2252.80	0.44	Outlet
West Gear	1128299	18/05/2021	South	Louisiana	New Orleans	Women's Street Footwear	37.00	136	5032.00	2113.44	0.42	Outlet
West Gear	1128299	18/05/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	33.00	101	3333.00	1433.19	0.43	Outlet
West Gear	1128299	18/05/2021	South	Louisiana	New Orleans	Men's Apparel	32.00	77	2464.00	1182.72	0.48	Outlet
West Gear	1128299	18/05/2021	South	Louisiana	New Orleans	Women's Apparel	46.00	178	8188.00	3275.20	0.40	Outlet
West Gear	1128299	17/06/2021	South	Louisiana	New Orleans	Men's Street Footwear	47.00	256	12032.00	5655.04	0.47	Outlet
West Gear	1128299	17/06/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	55.00	224	12320.00	5544.00	0.45	Outlet
West Gear	1128299	17/06/2021	South	Louisiana	New Orleans	Women's Street Footwear	55.00	210	11550.00	5082.00	0.44	Outlet
West Gear	1128299	17/06/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	59.00	184	10856.00	5102.32	0.47	Outlet
West Gear	1128299	17/06/2021	South	Louisiana	New Orleans	Men's Apparel	70.00	153	10710.00	5033.70	0.47	Outlet
West Gear	1128299	17/06/2021	South	Louisiana	New Orleans	Women's Apparel	80.00	248	19840.00	8134.40	0.41	Outlet
West Gear	1128299	16/07/2021	South	Louisiana	New Orleans	Men's Street Footwear	62.00	306	18972.00	8157.96	0.43	Outlet
West Gear	1128299	16/07/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	67.00	248	16616.00	7643.36	0.46	Outlet
West Gear	1128299	16/07/2021	South	Louisiana	New Orleans	Women's Street Footwear	69.00	210	14490.00	6810.30	0.47	Outlet
West Gear	1128299	16/07/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	62.00	198	12276.00	5524.20	0.45	Outlet
West Gear	1128299	16/07/2021	South	Louisiana	New Orleans	Men's Apparel	73.00	221	16133.00	7905.17	0.49	Outlet
West Gear	1128299	16/07/2021	South	Louisiana	New Orleans	Women's Apparel	81.00	208	16848.00	6907.68	0.41	Outlet
West Gear	1128299	17/08/2021	South	Louisiana	New Orleans	Men's Street Footwear	73.00	255	18615.00	8749.05	0.47	Outlet
West Gear	1128299	17/08/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	57.00	256	14592.00	6420.48	0.44	Outlet
West Gear	1128299	17/08/2021	South	Louisiana	New Orleans	Women's Street Footwear	50.00	217	10850.00	4557.00	0.42	Outlet
West Gear	1128299	17/08/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	55.00	143	7865.00	3696.55	0.47	Outlet
West Gear	1128299	17/08/2021	South	Louisiana	New Orleans	Men's Apparel	47.00	152	7144.00	3500.56	0.49	Outlet
West Gear	1128299	17/08/2021	South	Louisiana	New Orleans	Women's Apparel	46.00	102	4692.00	1782.96	0.38	Outlet
West Gear	1128299	18/09/2021	South	Louisiana	New Orleans	Men's Street Footwear	33.00	175	5775.00	2425.50	0.42	Outlet
West Gear	1128299	18/09/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	40.00	175	7000.00	3010.00	0.43	Outlet
West Gear	1128299	18/09/2021	South	Louisiana	New Orleans	Women's Street Footwear	30.00	96	2880.00	1324.80	0.46	Outlet
West Gear	1128299	18/09/2021	South	Louisiana	New Orleans	Women's Athletic Footwear	34.00	80	2720.00	1142.40	0.42	Outlet
West Gear	1128299	18/09/2021	South	Louisiana	New Orleans	Men's Apparel	41.00	83	3403.00	1633.44	0.48	Outlet
West Gear	1128299	18/09/2021	South	Louisiana	New Orleans	Women's Apparel	30.00	90	2700.00	1080.00	0.40	Outlet
West Gear	1128299	17/10/2021	South	Louisiana	New Orleans	Men's Street Footwear	25.00	124	3100.00	1333.00	0.43	Outlet
West Gear	1128299	17/10/2021	South	Louisiana	New Orleans	Men's Athletic Footwear	34.00	184	6256.00	2815.20	0.45	Outlet
West Gear	1128299	17/10/2021	S	Louisiana	New Orleans	Women's Street Footwear	33.00	128	4224.00	1900.80	0.45	Outlet
West Gear	1128299	17/10/2021	S	Louisiana	New Orleans	Women's Athletic Footwear	31.00	120	3720.00	1599.60	0.43	Outlet
West Gear	1128299	17/10/2021	S	Louisiana	New Orleans	Men's Apparel	39.00	112	4368.00	2096.64	0.48	Outlet
West Gear	1128299	17/10/2021	S	Louisiana	New Orleans	Women's Apparel	44.00	140	6160.00	2464.00	0.40	Outlet
West Gear	1128299	17/11/2021	S	Louisiana	New Orleans	Men's Street Footwear	28.00	219	6132.00	2882.04	0.47	Outlet
West Gear	1128299	17/11/2021	S	Louisiana	New Orleans	Men's Athletic Footwear	35.00	224	7840.00	3684.80	0.47	Outlet
West Gear	1128299	17/11/2021	S	Louisiana	New Orleans	Women's Street Footwear	30.00	158	4740.00	2180.40	0.46	Outlet
West Gear	1128299	17/11/2021	S	Louisiana	New Orleans	Women's Athletic Footwear	40.00	155	6200.00	2852.00	0.46	Outlet
West Gear	1128299	17/11/2021	S	Louisiana	New Orleans	Men's Apparel	53.00	147	7791.00	3661.77	0.47	Outlet
West Gear	1128299	17/11/2021	S	Louisiana	New Orleans	Women's Apparel	64.00	180	11520.00	4723.20	0.41	Outlet
West Gear	1128299	16/12/2021	S	Louisiana	New Orleans	Men's Street Footwear	46.00	272	12512.00	5755.52	0.46	Outlet
West Gear	1128299	16/12/2021	S	Louisiana	New Orleans	Men's Athletic Footwear	52.00	248	12896.00	5674.24	0.44	Outlet
Foot Locker	1128299	16/12/2021	S	Louisiana	New Orleans	Women's Street Footwear	53.00	192	10176.00	4375.68	0.43	Outlet
